A,B,t,y
0.0,0.0,0.4204,15.14382599710413
0.0,0.0,0.4167,14.167222669645575
0.0,1.0,0.1071,36.32044082577015
0.0,1.0,0.8681,31.920085115417148
0.0,0.0,0.4722,16.19225204510082
1.0,0.0,0.1064,29.225834932318172
1.0,0.0,0.3522,28.046119751110353
0.0,0.0,0.5092,17.45345516780339
1.0,0.0,0.5039,26.282944819224472
0.0,1.0,0.437,35.29322000828528
1.0,0.0,0.8633,27.54929283234387
1.0,1.0,0.6932,54.93795618288041
0.0,1.0,0.8422,33.76414896187771
1.0,0.0,0.6194,25.696491395675572
0.0,0.0,0.3646,13.54250262214201
0.0,1.0,0.794,35.36139946973153
1.0,1.0,0.0986,54.51571623238571
0.0,1.0,0.8444,33.084696726911815
1.0,0.0,0.1232,29.6288141236082
1.0,1.0,0.9839,54.985810798905234
0.0,0.0,0.0636,15.66458682405009
1.0,0.0,0.4485,26.68796379258757
1.0,1.0,0.4038,61.009913000251785
1.0,0.0,0.1974,29.74866004170032
0.0,0.0,0.9038,11.308136896292192
1.0,1.0,0.3685,55.410969521874634
1.0,1.0,0.969,49.1983934349271
0.0,0.0,0.8834,11.887010985938279
0.0,0.0,0.6122,19.542802395308573
0.0,0.0,0.3255,14.593551155056398
0.0,0.0,0.0526,15.725711816217096
0.0,0.0,0.0553,15.775148008459933
1.0,0.0,0.1502,29.527827833097177
1.0,1.0,0.0879,53.45756512152176
1.0,1.0,0.4032,58.73118844505613
1.0,0.0,0.6572,25.488739896226143
1.0,0.0,0.5589,25.78866824796043
1.0,0.0,0.2525,29.247728395915793
1.0,1.0,0.1844,55.945125593263704
1.0,0.0,0.4911,26.307137131012112
1.0,0.0,0.7458,25.9916943598809
1.0,0.0,0.181,29.448398862446723
1.0,1.0,0.0693,57.626345704484095
1.0,1.0,0.51,52.13848103899136
0.0,1.0,0.2937,34.54044619275222
0.0,0.0,0.5324,17.593834803961222
0.0,1.0,0.1266,36.104365297472256
1.0,0.0,0.6407,25.877103325040054
0.0,0.0,0.9159,10.388682093166276
1.0,0.0,0.3024,28.56683694610364
0.0,1.0,0.261,34.3234486492002
0.0,1.0,0.5896,38.52292259738098
1.0,0.0,0.1774,29.198755048295155
1.0,0.0,0.4667,26.791686014344933
0.0,0.0,0.3081,13.983120303673239
0.0,0.0,0.592,18.946840659678532
0.0,0.0,0.9518,10.865836411919846
1.0,1.0,0.4587,57.63764676702719
0.0,1.0,0.6872,39.124431903234985
0.0,0.0,0.2283,15.546685536428324
1.0,0.0,0.3468,27.651459793540614
0.0,1.0,0.1425,36.14053188379223
1.0,0.0,0.5799,25.680997727291686
1.0,1.0,0.019,54.820778727159
0.0,0.0,0.5346,17.29201631509612
1.0,1.0,0.9506,49.0113919740266
1.0,0.0,0.5572,25.823542831802044
0.0,0.0,0.4745,16.36651311587734
0.0,0.0,0.7779,15.920133001477728
1.0,0.0,0.5048,26.64386360656217
1.0,1.0,0.4518,57.10244812983248
0.0,1.0,0.6667,39.29015365048701
0.0,0.0,0.9718,10.99989584827322
1.0,1.0,0.5642,53.082298522661695
0.0,1.0,0.9351,30.436377321577826
0.0,1.0,0.457,35.15529516797168
1.0,0.0,0.3292,28.479112992191567
1.0,0.0,0.0294,29.00798063161219
0.0,1.0,0.0816,36.180736836141044
1.0,0.0,0.4811,26.858188201025023
0.0,1.0,0.7113,39.09517582070049
0.0,0.0,0.1868,15.398705569495968
0.0,0.0,0.0327,16.17800717530161
1.0,1.0,0.2835,54.00051493951615
1.0,0.0,0.0957,29.801098109200055
1.0,0.0,0.3185,28.239322133055342
0.0,1.0,0.2773,34.74838553453405
0.0,0.0,0.699,18.98265899874334
0.0,1.0,0.9477,30.92054173881737
0.0,0.0,0.0771,16.08671427045282
1.0,1.0,0.7867,53.90766597133183
0.0,0.0,0.8975,11.698345975565847
0.0,0.0,0.2941,13.855482384718037
1.0,0.0,0.6767,25.83017103319888
1.0,0.0,0.3533,28.22924768322224
0.0,0.0,0.1514,15.895656341747515
1.0,0.0,0.8018,26.84099316263398
1.0,1.0,0.6764,58.178798116898626
0.0,1.0,0.1045,36.70218532495099
1.0,0.0,0.0511,29.17095120695604
0.0,0.0,0.2185,15.046029606634548
0.0,1.0,0.7088,38.875515603653724
0.0,0.0,0.0594,16.39676188003146
1.0,1.0,0.5364,49.21438234793709
1.0,0.0,0.6403,25.868742167060706
1.0,0.0,0.5242,26.046427232236194
1.0,0.0,0.7016,25.23828348778667
1.0,1.0,0.7748,54.037112601718434
0.0,0.0,0.8265,14.044405241173813
1.0,1.0,0.2751,54.58679438278409
0.0,1.0,0.8874,32.20627587648681
0.0,1.0,0.4184,35.212905043650984
0.0,1.0,0.4525,35.90061100865984
1.0,0.0,0.6715,25.352662088588843
0.0,0.0,0.3104,13.595734392322633
1.0,0.0,0.119,29.781536373496415
0.0,0.0,0.2981,14.065943544994235
1.0,0.0,0.8169,27.127956963131016
0.0,0.0,0.7548,16.62657004550548
0.0,1.0,0.4348,35.424105325328846
1.0,0.0,0.7086,25.75377438344052
0.0,0.0,0.3407,13.596747253135586
0.0,0.0,0.1447,15.759016566402407
0.0,0.0,0.4072,14.598279825386522
0.0,1.0,0.6616,39.094270206079955
1.0,0.0,0.345,28.01520521352341
1.0,0.0,0.2627,29.142868272469716
1.0,1.0,0.8353,63.01311363008362
0.0,0.0,0.1588,15.785281995276694
1.0,0.0,0.937,29.741113203447153
1.0,0.0,0.576,25.83194423516234
1.0,0.0,0.8609,27.48114143091431
0.0,0.0,0.299,14.372774071844816
0.0,1.0,0.3582,34.16702098560913
0.0,0.0,0.7119,18.453379809926687
0.0,0.0,0.1291,15.666121821950501
1.0,1.0,0.9715,51.11767213885875
0.0,0.0,0.7864,15.370364247594532
1.0,1.0,0.4735,55.31053797221713
0.0,1.0,0.0534,36.74654335356775
1.0,0.0,0.0024,28.910213853322816
0.0,1.0,0.2073,35.57215857123093
0.0,1.0,0.8342,34.395516954473266
0.0,1.0,0.7659,36.9132787822271
0.0,1.0,0.6851,39.68014989632371
0.0,0.0,0.8025,15.60472635166386
0.0,1.0,0.687,38.769906219958706
0.0,1.0,0.3626,34.477833710830595
0.0,1.0,0.8356,33.56805062653444
1.0,0.0,0.3259,28.13875221893197
1.0,1.0,0.706,51.43209935234882
1.0,1.0,0.9437,46.36655889351699
0.0,0.0,0.9671,10.796417695542289
0.0,1.0,0.6895,39.49566959754741
1.0,1.0,0.458,57.50503733126273
1.0,0.0,0.0639,29.8380580284733
1.0,1.0,0.2705,53.932851941988105
1.0,1.0,0.8426,64.06412773431926
0.0,0.0,0.4998,16.4455552018078
1.0,1.0,0.9334,48.352269420521594
0.0,0.0,0.7238,18.06643662818106
1.0,0.0,0.8215,26.45407852711058
0.0,0.0,0.009,15.572524820670937
1.0,0.0,0.7657,26.01686428626745
0.0,0.0,0.1438,16.402953386996963
0.0,0.0,0.0418,15.916154538761749
1.0,1.0,0.0368,55.696752635317225
0.0,1.0,0.2704,34.90627899785979
1.0,0.0,0.182,29.24815376545698
1.0,1.0,0.4152,58.35603163927188
0.0,1.0,0.5883,39.14952000734385
0.0,1.0,0.4684,35.62190667993915
0.0,1.0,0.4391,35.342644619649604
0.0,1.0,0.6828,38.74570230396666
1.0,1.0,0.0336,57.48454459293158
1.0,1.0,0.0398,55.21432010643891
0.0,0.0,0.2208,14.670096353800435
0.0,1.0,0.1661,36.510374406618496
1.0,0.0,0.8245,27.22821824354665
1.0,0.0,0.7908,26.689079727962522
0.0,0.0,0.253,14.838112014683363
1.0,1.0,0.5441,49.83548457876455
0.0,0.0,0.7878,15.568613424994954
1.0,0.0,0.3378,28.3730252400008
0.0,0.0,0.3962,14.059257814080702
1.0,1.0,0.9172,48.05560576281195
1.0,0.0,0.2605,28.97337165786055
0.0,1.0,0.8254,33.88759876481121
1.0,0.0,0.5204,26.27241288795676
1.0,1.0,0.63,60.52972139655711
1.0,1.0,0.8759,59.226958745080914
0.0,1.0,0.2836,34.578707821758286
1.0,0.0,0.2551,28.808476916812133
0.0,1.0,0.596,38.665820357615885
0.0,0.0,0.5278,17.392458737365395
0.0,1.0,0.2366,35.64759784885895
1.0,0.0,0.2834,28.615608852596747
1.0,0.0,0.7414,25.547177349270104
0.0,1.0,0.6811,38.99868757100072
1.0,0.0,0.8967,28.65451119718172
0.0,0.0,0.0036,15.496408441429637
0.0,0.0,0.1791,15.444525104193088
0.0,1.0,0.2306,35.34112236961734
0.0,0.0,0.6416,18.997988484771003
1.0,1.0,0.6225,62.86567290645328
0.0,1.0,0.4924,36.55679429191098
0.0,1.0,0.1508,35.9070412363969
0.0,1.0,0.6446,39.19181410785167
0.0,1.0,0.6862,38.97195068651664
0.0,1.0,0.1068,36.382655121107284
0.0,0.0,0.946,10.655131810136023
0.0,0.0,0.6853,18.65530641389435
0.0,0.0,0.7137,18.647371866412097
0.0,0.0,0.1963,15.72563290194778
1.0,1.0,0.1016,56.68213388935321
1.0,0.0,0.2214,29.006573182046175
1.0,0.0,0.0164,28.877661706633333
0.0,0.0,0.6382,19.3043373819744
0.0,0.0,0.5433,18.283840327521723
0.0,0.0,0.9333,10.810869063269918
1.0,1.0,0.0551,57.34707062724834
1.0,1.0,0.2157,56.66790760156324
1.0,1.0,0.1301,57.06702214225419
1.0,1.0,0.1896,56.27208153157469
0.0,1.0,0.8202,34.83235372409248
0.0,1.0,0.4779,35.96592624304425
1.0,0.0,0.1304,29.808101754939827
0.0,1.0,0.2623,34.390085350502076
1.0,1.0,0.7894,54.84681649813422
1.0,1.0,0.6688,56.75591337015376
0.0,0.0,0.0772,16.02822743823861
0.0,0.0,0.5172,17.187699304409932
0.0,1.0,0.6962,38.623689200883575
0.0,1.0,0.3034,33.90820619103015
0.0,1.0,0.1421,36.19714702591828
1.0,1.0,0.6645,60.6312869474953
0.0,1.0,0.9104,31.25874937350399
0.0,1.0,0.563,38.670590511044196
0.0,1.0,0.4097,34.84746032144794
1.0,1.0,0.1246,56.39659476052796
0.0,0.0,0.2563,15.090272113657706
1.0,0.0,0.7291,25.483372228351055
1.0,1.0,0.9091,51.4574203885595
0.0,1.0,0.3192,34.319610284257394
1.0,0.0,0.0335,29.041825018233112
0.0,1.0,0.9008,30.809715452965186
0.0,1.0,0.4294,34.719743253148984
0.0,0.0,0.3944,14.14240464779597
1.0,1.0,0.2778,54.277604076797665
1.0,1.0,0.5078,51.196528846353814
1.0,0.0,0.8329,27.170862547569843
0.0,1.0,0.4116,34.2571412640567
1.0,0.0,0.945,29.406398406143957
1.0,1.0,0.5963,58.90810695473938
1.0,1.0,0.1902,56.930555467356115
0.0,0.0,0.3191,14.328567294494338
1.0,0.0,0.5335,25.824630863557434
1.0,0.0,0.7305,25.773719014570467
0.0,1.0,0.4454,35.071504404495755
1.0,0.0,0.3151,28.54037811389356
0.0,1.0,0.6108,39.370780108877376
0.0,0.0,0.4789,16.433331544561163
1.0,1.0,0.2811,53.56018780580379
1.0,1.0,0.4477,57.838567180896675
1.0,1.0,0.707,53.001280744498104
0.0,1.0,0.0627,36.30509831809102
0.0,0.0,0.2348,14.532734687425759
1.0,1.0,0.716,50.75240752146829
1.0,1.0,0.0683,56.9240009564012
0.0,0.0,0.3064,14.26946717853369
0.0,0.0,0.34,14.032560226755859
0.0,0.0,0.6313,19.67303670333736
1.0,1.0,0.1212,56.096564729342866
1.0,1.0,0.7323,50.720714134292436
1.0,0.0,0.6074,25.8146498071547
1.0,0.0,0.8009,26.561814446197864
1.0,0.0,0.5299,25.90332830772506
0.0,1.0,0.3746,33.98301024040393
1.0,1.0,0.4644,56.8499846498666
0.0,0.0,0.6442,18.938822228586105
0.0,1.0,0.3025,33.85707588281488
1.0,0.0,0.6939,25.482172174084443
0.0,1.0,0.1092,36.654096916067374
1.0,0.0,0.2578,28.89691401447491
1.0,1.0,0.2528,58.123286177989726
1.0,1.0,0.7182,48.424507818901716
0.0,1.0,0.4319,34.97327554853295
1.0,0.0,0.242,28.721960739048612
1.0,1.0,0.1459,54.331275046576735
1.0,1.0,0.618,58.82066205994553
1.0,0.0,0.2052,29.4294297371682
1.0,1.0,0.3461,53.0235571145767
0.0,1.0,0.5903,38.7868876903392
0.0,0.0,0.9326,11.180248265255447
0.0,1.0,0.1767,36.34304618175743
1.0,0.0,0.0108,28.771927794942812
0.0,1.0,0.6325,39.96357927818375
1.0,1.0,0.2858,54.536225965852495
0.0,0.0,0.0387,16.399772200199212
0.0,1.0,0.2512,34.81617545090132
0.0,1.0,0.6319,39.58276767614054
1.0,1.0,0.4063,60.110898241869776
1.0,1.0,0.1662,54.71574922278993
0.0,1.0,0.1357,35.73296771061193
0.0,1.0,0.7248,37.825316168230145
1.0,1.0,0.2234,59.66822942695136
1.0,0.0,0.6048,25.953927224980756
0.0,0.0,0.7562,16.91784801309818
1.0,0.0,0.3578,28.158804314928204
0.0,0.0,0.7408,17.643546833080055
1.0,0.0,0.1691,29.90707501177396
0.0,0.0,0.5056,16.74705577375127
0.0,0.0,0.7934,15.778320789774266
1.0,1.0,0.191,59.24456918516877
0.0,1.0,0.8141,35.23371952019657
1.0,1.0,0.1285,54.99926104458852
0.0,0.0,0.0243,16.426635306461637
1.0,0.0,0.7809,25.885257931678936
0.0,0.0,0.5819,18.648621569553043
0.0,1.0,0.9196,31.110188462539835
1.0,0.0,0.006,29.043112453091002
1.0,0.0,0.4734,26.40746223443548
0.0,1.0,0.8207,34.2522489124037
0.0,1.0,0.868,31.89859260061773
0.0,0.0,0.7722,16.617316651625053
1.0,0.0,0.8581,27.3044708556395
0.0,0.0,0.246,15.189581182427379
0.0,0.0,0.2351,14.723245921005265
1.0,0.0,0.364,27.441635493013393
1.0,1.0,0.9122,52.024922924880485
0.0,0.0,0.362,13.537061063325469
1.0,0.0,0.5315,26.406179272488973
1.0,0.0,0.8007,26.527261851285605
0.0,0.0,0.9841,10.352744587398199
0.0,1.0,0.0687,36.13797209000428
1.0,0.0,0.3706,27.65889160059021
0.0,0.0,0.352,14.108675865727351
1.0,1.0,0.0974,54.9971081439794
0.0,0.0,0.4647,15.52923816827721
0.0,1.0,0.6993,39.101429911421015
0.0,1.0,0.6817,39.45037043446775
1.0,0.0,0.0968,29.747151093216125
1.0,1.0,0.4689,54.990090171207655
0.0,0.0,0.3841,13.936806015911191
0.0,1.0,0.7664,37.33304538267376
0.0,0.0,0.6924,19.362274513008487
0.0,0.0,0.2238,14.845784259392902
1.0,0.0,0.5309,26.285954683139625
0.0,1.0,0.2005,35.94312915473638
1.0,0.0,0.8612,27.365210791184445
1.0,1.0,0.1006,56.800660500586595
0.0,1.0,0.2477,35.40165310649871
0.0,1.0,0.7336,38.45948979582655
0.0,0.0,0.223,14.560821205847859
0.0,0.0,0.0067,15.854511960575532
0.0,0.0,0.8264,14.239349481802376
1.0,1.0,0.5434,53.365968200685096
1.0,1.0,0.808,60.03615020207832
1.0,1.0,0.8992,53.02277640509668
0.0,0.0,0.3068,14.45257170205361
1.0,0.0,0.0937,29.37479577527246
0.0,1.0,0.948,30.628075351057106
1.0,1.0,0.122,55.57583448253023
1.0,1.0,0.2067,59.72623963594954
1.0,0.0,0.5083,26.478672471560014
1.0,0.0,0.5649,25.494869223870552
0.0,1.0,0.3299,34.53583378095375
1.0,0.0,0.2469,28.835222706076205
0.0,0.0,0.883,11.995498023803226
1.0,0.0,0.4417,26.742054073304935
1.0,1.0,0.2843,55.90963629939592
0.0,1.0,0.8593,32.21699403132588
1.0,0.0,0.5564,26.086464231345957
0.0,0.0,0.9047,11.290618039816213
1.0,1.0,0.6734,58.44196657879525
1.0,0.0,0.8682,27.49879972988154
0.0,0.0,0.0013,16.29718554177773
1.0,1.0,0.1202,56.35726390021458
1.0,1.0,0.9852,51.120634542575374
0.0,0.0,0.9973,11.521763945639435
1.0,1.0,0.906,50.73160645554731
0.0,1.0,0.8453,33.41399490807937
1.0,0.0,0.0143,29.175189127531944
0.0,0.0,0.5109,17.036889157880225
0.0,1.0,0.1165,36.141693441129355
0.0,0.0,0.0734,15.999814508998039
0.0,1.0,0.6647,39.31656507497531
0.0,1.0,0.2742,34.3639126981317
1.0,0.0,0.7494,25.75457408042557
1.0,1.0,0.3201,53.88428083049999
0.0,1.0,0.6184,38.93230167236175
0.0,1.0,0.2894,34.752401999145945
1.0,1.0,0.9898,55.52253253856658
0.0,1.0,0.8051,34.99962354573356
0.0,1.0,0.0603,36.32493187219354
1.0,1.0,0.635,59.51337602836214
0.0,0.0,0.533,17.45223276168707
1.0,0.0,0.9713,28.883079905502765
1.0,1.0,0.1811,54.83858109258852
1.0,1.0,0.7152,50.2967239082817
0.0,1.0,0.8484,33.49774578154519
0.0,0.0,0.9426,10.854554094390972
0.0,0.0,0.4409,15.539655644085219
0.0,0.0,0.9892,10.873568432776676
1.0,1.0,0.8066,60.545403987236966
0.0,1.0,0.9722,31.16664240207008
1.0,1.0,0.2096,55.962024842860586
0.0,0.0,0.6928,18.60349717885599
1.0,1.0,0.3818,55.56133520453738
1.0,0.0,0.0172,29.162945457541163
0.0,0.0,0.1461,15.453876891724871
0.0,0.0,0.4609,15.746333143179072
0.0,1.0,0.4612,35.61425639656299
0.0,0.0,0.7621,16.79228824503862
0.0,0.0,0.1522,15.663114299547313
0.0,0.0,0.5986,19.23062874079912
1.0,1.0,0.6063,61.358439244714674
1.0,0.0,0.3007,28.547649032142875
1.0,1.0,0.8591,60.951392416142184
0.0,1.0,0.0278,36.39366302322107
1.0,0.0,0.3129,28.019026938562675
0.0,1.0,0.6568,39.103920204723146
1.0,0.0,0.6126,25.471285060891997
1.0,1.0,0.3769,55.57826034659503
0.0,0.0,0.4951,16.71052553187028
0.0,1.0,0.7313,37.828985573462
0.0,1.0,0.9808,31.29345517606989
0.0,0.0,0.1033,16.665884101108762
1.0,1.0,0.6073,61.241819500283725
0.0,1.0,0.9221,30.794586349929837
1.0,0.0,0.8519,27.518668998800617
1.0,1.0,0.568,55.50448116107577
0.0,0.0,0.3383,14.374937522554317
0.0,1.0,0.8473,32.97339287702212
0.0,0.0,0.1453,15.716781287883139
0.0,1.0,0.235,34.62624804912022
1.0,0.0,0.4479,26.51186860884878
1.0,0.0,0.913,29.00092913522655
1.0,0.0,0.5065,26.0177537547073
0.0,0.0,0.2795,14.388149774060428
1.0,0.0,0.2677,28.55972252210695
0.0,0.0,0.2996,14.18790402026249
1.0,1.0,0.2293,56.81758718100469
1.0,1.0,0.916,48.75481293410106
0.0,0.0,0.9621,10.898067126693352
0.0,0.0,0.4672,15.342307723399689
0.0,1.0,0.8576,33.049903698649864
0.0,0.0,0.7963,14.860629808992503
1.0,0.0,0.1171,29.886578911456812
0.0,1.0,0.4688,36.531811686364534
1.0,1.0,0.7697,53.390186204506705
0.0,0.0,0.9224,10.674637836931554
0.0,1.0,0.9611,30.770854566059125
1.0,0.0,0.4096,27.611002540438278
1.0,1.0,0.8101,62.14242096302465
1.0,0.0,0.318,27.973382970830308
0.0,0.0,0.7592,16.624510933119705
0.0,1.0,0.0543,36.80179956817166
0.0,0.0,0.036,15.776681325430355
0.0,1.0,0.0927,36.646026933349994
0.0,1.0,0.918,31.224362532470405
1.0,1.0,0.6718,59.4467887228445
1.0,1.0,0.2933,54.49894549895294
1.0,1.0,0.9964,56.639184705244965
0.0,1.0,0.2881,34.90883258452671
0.0,0.0,0.0698,16.290465543084935
0.0,1.0,0.4619,36.17374150754495
0.0,1.0,0.8666,32.35374118510728
1.0,0.0,0.919,28.851675737288183
1.0,1.0,0.3159,54.169039318373976
0.0,0.0,0.0029,16.29724248688243
1.0,1.0,0.6525,58.694584463282155
0.0,0.0,0.4756,16.54283001491402
0.0,1.0,0.2433,34.64762988700306
1.0,0.0,0.1941,29.629259646670544
0.0,0.0,0.3401,13.4839960601257
1.0,1.0,0.7893,56.91531722709573
0.0,1.0,0.7674,36.83580958971121
0.0,0.0,0.5918,18.662093428222832
1.0,0.0,0.3149,28.0989559364438
0.0,0.0,0.4027,14.045134635798629
1.0,0.0,0.1781,29.71245339515625
0.0,0.0,0.157,16.399703511203494
0.0,1.0,0.2758,34.32861499976781
0.0,0.0,0.5205,17.350281333932447
1.0,0.0,0.2065,29.54978013891395
1.0,1.0,0.649,61.252970520167096
0.0,1.0,0.8493,33.26312491125879
0.0,1.0,0.5193,37.668800625542254
0.0,1.0,0.3816,34.15616354135468
1.0,1.0,0.2702,55.34802519090163
0.0,0.0,0.7187,18.072118101274636
0.0,1.0,0.7325,38.523805605036685
0.0,1.0,0.8672,32.82117006991741
1.0,1.0,0.3637,54.903515896880194
0.0,0.0,0.9187,11.32039800071665
0.0,1.0,0.7526,37.258448309200624
1.0,1.0,0.2679,53.969174739682785
0.0,0.0,0.4168,14.197838879968538
0.0,1.0,0.9115,30.90428177560263
1.0,1.0,0.9418,47.48215605840737
1.0,1.0,0.7925,58.375751964073494
0.0,0.0,0.7682,16.619593053246504
1.0,0.0,0.8918,28.105794976713003
0.0,0.0,0.2789,13.907829643497994
0.0,1.0,0.8113,34.92012912568719
0.0,1.0,0.5121,37.153791770146995
0.0,0.0,0.3221,14.577959253610615
1.0,0.0,0.3801,27.454883167307827
1.0,1.0,0.4265,59.02564914318327
0.0,1.0,0.0182,35.93655197432816
1.0,0.0,0.5524,25.72834169162438
0.0,1.0,0.6219,39.5235646028622
0.0,0.0,0.392,14.103394232727272
0.0,0.0,0.418,14.427400935154969
1.0,1.0,0.5243,52.49041973067309
1.0,1.0,0.5226,52.22822638702513
1.0,1.0,0.6346,62.27544361515043
1.0,1.0,0.1857,55.834071544445415
0.0,0.0,0.5506,18.17285627610615
1.0,0.0,0.35,28.172444761168844
1.0,0.0,0.4325,26.767312710338352
1.0,1.0,0.5837,56.124810910985914
0.0,1.0,0.7263,38.656159732011844
0.0,1.0,0.6701,39.349098223252916
0.0,0.0,0.319,14.519285872412771
1.0,0.0,0.14,29.731672566567468
0.0,0.0,0.6782,19.29360789754884
1.0,1.0,0.9152,50.836546455069175
1.0,0.0,0.5735,25.523413530190467
1.0,1.0,0.0321,54.15717656254334
0.0,1.0,0.6846,39.21973589799696
0.0,0.0,0.8985,11.728691643007208
1.0,1.0,0.5508,50.77703950265233
1.0,0.0,0.0685,29.11549843786909
1.0,1.0,0.7544,50.14587966461631
0.0,0.0,0.1589,15.70146190931217
1.0,1.0,0.1593,54.85731150789883
0.0,0.0,0.029,15.969899091933904
1.0,1.0,0.5271,52.49750438931509
1.0,1.0,0.1205,55.177696437754534
0.0,0.0,0.8878,11.744929782338119
0.0,1.0,0.8397,33.83598134045092
1.0,1.0,0.6655,56.42976800977301
1.0,0.0,0.6427,25.876306347067732
1.0,0.0,0.0754,29.751630598957608
0.0,0.0,0.0211,15.556135223857817
1.0,0.0,0.3442,28.394225492894464
1.0,0.0,0.3798,27.334645070775206
0.0,1.0,0.456,35.705026033973745
1.0,0.0,0.2391,28.89181503717801
1.0,1.0,0.4984,51.596607415635454
0.0,0.0,0.9927,10.742317749032363
0.0,0.0,0.8463,12.931846623975945
0.0,1.0,0.2076,35.01731493011293
1.0,1.0,0.9222,50.814564618978295
0.0,1.0,0.1083,36.22640674430195
0.0,0.0,0.6019,18.712177057250422
1.0,1.0,0.422,57.60256360854453
1.0,0.0,0.1216,29.340307038335872
1.0,1.0,0.6763,56.718255598769495
0.0,1.0,0.6615,39.298232646599374
0.0,1.0,0.7204,38.946294024142894
0.0,1.0,0.0848,36.83689809314954
1.0,0.0,0.2057,29.284553371834885
0.0,0.0,0.2714,14.30265081060475
0.0,1.0,0.1303,36.21928313764076
0.0,0.0,0.4918,16.904650073945387
0.0,1.0,0.7021,39.11409671441216
1.0,0.0,0.0283,28.972124286948983
1.0,0.0,0.5285,26.251113527640012
0.0,1.0,0.5282,37.16884594610627
1.0,1.0,0.9929,54.663640313470665
0.0,0.0,0.0618,16.684643552394924
1.0,0.0,0.0518,29.429388369986036
1.0,1.0,0.8715,60.577808941921894
0.0,1.0,0.986,30.370491866271657
1.0,0.0,0.8368,27.371063837204623
0.0,1.0,0.7773,35.963796542427616
1.0,0.0,0.0492,29.196798313665
1.0,0.0,0.6308,25.292502783626436
0.0,1.0,0.3705,33.949101723275305
1.0,0.0,0.9875,26.470570034272264
1.0,0.0,0.2807,28.65805950251702
1.0,0.0,0.839,27.176594674055938
0.0,0.0,0.6131,19.26291641950099
1.0,1.0,0.6695,56.60029847350307
1.0,1.0,0.493,53.2576128155222
1.0,1.0,0.9924,56.15013841824816
0.0,0.0,0.824,14.404173908078336
1.0,0.0,0.2432,29.076316734102317
0.0,1.0,0.7559,36.89148218845704
0.0,1.0,0.8301,33.597389983164575
1.0,0.0,0.8506,27.508062809996453
1.0,1.0,0.5192,51.751303601006946
0.0,0.0,0.0811,16.417066386707194
0.0,0.0,0.5492,17.753011907159262
0.0,0.0,0.772,16.76268281687547
1.0,1.0,0.8174,62.4564610004705
0.0,0.0,0.9214,11.066289628986413
0.0,1.0,0.6388,39.377463023085895
0.0,1.0,0.7667,36.94415700416318
0.0,1.0,0.4263,35.34446426191083
1.0,0.0,0.2555,28.812739083490115
0.0,0.0,0.2186,15.604065531102242
1.0,0.0,0.2281,29.31577878116562
1.0,0.0,0.7877,26.60202813117644
0.0,1.0,0.0546,36.09569262073766
1.0,1.0,0.5062,51.81915000684844
0.0,1.0,0.1111,36.565630577148006
1.0,0.0,0.3405,28.381146287648974
1.0,1.0,0.9593,46.21324623168584
1.0,1.0,0.2549,56.23906500818106
1.0,0.0,0.2294,29.129448838811065
1.0,0.0,0.0122,28.843558155047106
1.0,1.0,0.1635,56.10750576022298
0.0,1.0,0.272,34.24688906263793
1.0,1.0,0.6387,62.97869818864713
1.0,0.0,0.7483,26.23600313318038
0.0,1.0,0.4003,34.886142119597935
1.0,0.0,0.4087,27.21732666245982
0.0,0.0,0.0692,15.856189545313306
0.0,0.0,0.7254,18.4924691880602
0.0,1.0,0.4345,34.68751151590544
0.0,1.0,0.5325,37.34677707438358
0.0,1.0,0.9828,30.28377745741076
1.0,0.0,0.0219,29.069444068863298
1.0,1.0,0.5402,51.58704796942358
0.0,0.0,0.799,15.777457164820383
1.0,1.0,0.411,60.955764412241635
0.0,0.0,0.989,11.367546505762807
1.0,0.0,0.8448,27.20002553247259
0.0,1.0,0.6848,39.40548419944628
1.0,0.0,0.8273,27.2635299033356
1.0,0.0,0.6706,25.48023775105467
0.0,0.0,0.42,14.443802659587021
1.0,1.0,0.9098,52.48527251080551
0.0,1.0,0.8151,34.81309312776293
1.0,0.0,0.812,26.918835088690493
1.0,1.0,0.0542,55.08619325027539
1.0,0.0,0.8795,27.983287747395813
0.0,0.0,0.6064,19.004751111042545
0.0,0.0,0.4483,15.04963136504575
0.0,1.0,0.9887,30.67579320460491
0.0,1.0,0.8295,33.95603802662415
0.0,1.0,0.6014,39.5664922082532
1.0,0.0,0.8238,27.043138955108343
1.0,1.0,0.3487,53.32647784414288
0.0,0.0,0.0267,15.659926406213135
1.0,0.0,0.1481,29.859818309134113
1.0,0.0,0.9668,28.93487188632492
1.0,1.0,0.5391,50.7882084239823
1.0,1.0,0.1674,55.98063767780521
1.0,1.0,0.4092,60.06973852576841
1.0,0.0,0.9213,29.49128321483913
0.0,1.0,0.5199,37.68125693624806
0.0,1.0,0.0942,36.450815124707
1.0,1.0,0.9933,56.21399184335834
0.0,1.0,0.8546,32.93888940786027
1.0,0.0,0.5173,26.103949097041525
0.0,1.0,0.9664,30.147923714765064
1.0,0.0,0.5742,25.423486782481632
1.0,1.0,0.9626,46.24768829966132
0.0,0.0,0.7358,18.252504635872853
1.0,0.0,0.6112,25.94753679962045
0.0,1.0,0.5146,37.61869933808675
1.0,0.0,0.1817,29.627600249641922
0.0,0.0,0.4428,15.619847383824258
1.0,1.0,0.0761,56.834905519979515
1.0,0.0,0.3735,27.7866687442648
